Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload
21,ORD00021,2025-08-30,2025-09-05,3,CUST6640,USA,New York,NY,68619,2,1,P927,Hair Toffee,-0.4903448151881461,-0.1521029111242793,-0.34597557095298714,-0.5472248140495315,3,35.1175,-89.971107,-0.07975959403457898,0.8060410358993592,0.4425990286963328,-0.8585485227380336,-1.0636908738639514,0,0,The Other Factory_East,0.45,-0.6388974128347533,-0.6602880928023206,-1.1181196012124277,1
22,ORD00022,2025-04-23,2025-04-25,0,CUST4348,USA,Los Angeles,CA,73262,1,3,P739,Kazookles,-1.1597659485605263,-1.1037572383737284,-1.0844719039477333,-1.1324126914374286,3,35.1175,-89.971107,-1.262352715378901,-1.4741316257678525,-1.0510993273135962,-1.1798622255309918,-0.9376903439080756,2,0,The Other Factory_West,0.8,-0.984916096844299,-0.595765934413362,-1.1181196012124277,1
23,ORD00023,2025-11-26,2025-11-30,1,CUST7365,USA,New York,NY,36125,1,1,P589,Kazookles,-0.9800929809869919,-1.2108183501892913,-1.0159974814873278,-0.8964400045860648,3,35.1175,-89.971107,0.3047645497154152,-0.3340452949342467,-1.3965720337078187,0.3759725458875429,1.1903186064578297,3,0,The Other Factory_East,1.1,1.1185132717400443,0.8688060708590271,-1.1181196012124277,1
24,ORD00024,2025-02-14,2025-02-17,1,CUST2391,USA,Houston,TX,30821,1,2,P274,Kazookles,0.7108698325574521,0.6805946252189886,0.9406293824498888,0.5262927831328242,3,35.1175,-89.971107,0.2351148934890012,-0.9040884603510496,0.8483724256611826,0.21531569449106414,-0.11168686975288825,0,1,The Other Factory_South,1.1,1.0341652268845314,1.8564360406202849,-1.1181196012124277,1
25,ORD00025,2025-12-02,2025-12-09,2,CUST8771,USA,New York,NY,96149,0,1,P458,Wonka Bar -Scrumdiddlyumptious,-0.5990955408262584,-0.8420522983801298,-0.4511618063702062,-0.6512844632972425,0,32.881893,-111.768036,1.025928698559744,1.376084201316162,0.41496121218479426,0.511262526010894,0.4063153089546014,3,0,Lot's O' Nuts_East,0.6,0.389573634096666,0.052785244818472535,-0.3399946550483219,0
26,ORD00026,2025-11-29,2025-12-03,3,CUST8107,USA,Houston,TX,35533,0,2,P945,Wonka Bar -Scrumdiddlyumptious,-0.8183725141537174,-1.1037572383737284,-0.5082342664447067,-0.9553855473858485,0,32.881893,-111.768036,-1.6555830661571969,-0.3340452949342467,1.3433405940950864,0.7141974961959204,0.11231407239089083,2,0,Lot's O' Nuts_South,0.45,-1.4195960780031047,-2.1705745422331355,-0.3399946550483219,0
27,ORD00027,2025-04-19,2025-04-25,3,CUST6341,USA,Houston,TX,43995,1,2,P657,Wonka Gum,0.21352637798388083,0.05012363341622864,0.4650673139257019,0.04706971151493219,1,41.446333,-90.565487,-0.2437264930675954,0.8060410358993592,0.9036480586842579,0.3759725458875429,0.014313660202987525,0,1,Secret Factory_South,0.45,-0.7201303310336702,-0.8297374990037283,-0.3869291756106013,2
28,ORD00028,2025-08-23,2025-08-30,3,CUST9219,USA,Houston,TX,27139,2,2,P644,SweeTARTS,1.4418670570677838,1.4181267288373116,1.947886257398101,1.0431617476312502,2,48.11914,-96.18115,0.3628059299040936,1.376084201316162,1.3043963981015565,0.29987193206815815,-0.2656875174767371,3,1,Sugar Shack_South,0.45,-0.41964042123590695,-0.5346633604299549,1.3397671334964143,0
29,ORD00029,2025-11-08,2025-11-10,1,CUST3319,USA,New York,NY,72061,0,1,P733,Wonka Bar -Scrumdiddlyumptious,-1.4450084980970443,-1.698541192904634,-1.2648359133379499,-1.463452688751275,0,32.881893,-111.768036,-0.651467188893061,-1.4741316257678525,-1.2583829511501294,0.2745050607950304,0.9803177231980366,1,0,Lot's O' Nuts_East,1.1,-0.03951509408876294,1.2985038481355653,-0.3399946550483219,0
30,ORD00030,2025-12-16,2025-12-22,3,CUST2738,USA,New York,NY,83439,2,1,P158,Hair Toffee,1.279036888952488,1.4300224079279298,1.044061469807738,1.3412806402398523,3,35.1175,-89.971107,0.19738799636636023,0.8060410358993592,0.045619482439698676,0.08002571436771314,0.12631413127487737,0,1,The Other Factory_East,0.45,-0.501592214817115,-0.3737629152424261,-1.1181196012124277,1
31,ORD00031,2025-02-20,2025-02-22,0,CUST2038,USA,Houston,TX,68097,0,2,P433,Wonka Bar - Milk Chocolate,0.5467573429607091,1.3586483333842212,-0.3791164396460835,1.0753969959884688,4,32.076176,-81.088371,-1.4901651326194634,-1.4741316257678525,-1.8450584198268636,-0.7739922851609392,-0.15368704640484726,2,1,Wicked Choccy's_South,0.8,-1.1855622035460482,-1.3021800813496602,-1.1452922183800631,1
32,ORD00032,2025-09-18,2025-09-23,0,CUST5057,USA,Houston,TX,78578,1,2,P997,Fizzy Lifting Drinks,2.1182423184741657,1.5251878406528747,1.8081808940982809,2.173224390395299,2,48.11914,-96.18115,0.9475728353050282,0.23599787048255622,0.13104546074808818,0.9932330802003317,1.0923181942699265,3,1,Sugar Shack_South,0.8,0.9614789382306334,0.9871416891037699,1.3397671334964143,0
33,ORD00033,2025-03-12,2025-03-18,2,CUST2188,USA,Los Angeles,CA,97969,1,3,P346,Kazookles,-0.12266379041167114,0.8114470952157878,-0.16717776518720778,-0.08785347339394543,3,35.1175,-89.971107,0.920003179715406,0.8060410358993592,-0.09382586450487826,-1.2475072155926674,-1.3156919337757031,3,1,The Other Factory_West,0.6,0.3196030968869796,0.37314631018066663,-1.1181196012124277,1
34,ORD00034,2025-03-04,2025-03-09,2,CUST6999,USA,New York,NY,28740,2,1,P359,SweeTARTS,-0.23656846200406145,-0.7825739029270393,-0.08216423245274307,-0.3155577809385524,2,48.11914,-96.18115,0.05953971841824911,0.23599787048255622,0.5594316166769243,1.6781386045747952,1.5543201374414717,0,0,Sugar Shack_East,0.6,-0.24878770537800798,-0.11432444573703135,1.3397671334964143,0
35,ORD00035,2025-02-18,2025-02-20,1,CUST4665,USA,Houston,TX,31163,1,2,P823,Kazookles,0.9540670335195978,0.6924903043096068,0.1347862936043324,1.3921864225155542,3,35.1175,-89.971107,-0.435263047690234,-1.4741316257678525,-1.2005947893532776,0.5958187635879887,1.3583193130656646,1,1,The Other Factory_South,1.1,0.2223152951502239,1.9689223697502687,-1.1181196012124277,1
36,ORD00036,2025-04-11,2025-04-16,0,CUST1319,USA,Chicago,IL,54299,2,0,P667,SweeTARTS,0.19944550171645195,0.4426810434066264,0.40937311304070595,0.059186506996723544,2,48.11914,-96.18115,0.7632914532059744,0.23599787048255622,0.7880717350905552,-0.30893297848692064,-0.6156889895763925,3,1,Sugar Shack_Central,0.8,0.7991728519177534,0.758569468311643,1.3397671334964143,0
37,ORD00037,2025-06-19,2025-06-26,3,CUST2053,USA,Chicago,IL,24791,2,0,P907,Nerds,1.540087950540936,1.4181267288373116,1.324975751886839,1.5737859422206406,2,48.11914,-96.18115,0.5441852429937135,1.376084201316162,0.14612063339074483,0.4182506646760907,0.44831548560656037,3,1,Sugar Shack_Central,0.45,-0.3297809984494945,-0.37403288243233807,1.3397671334964143,0
38,ORD00038,2025-05-20,2025-05-26,3,CUST3122,USA,New York,NY,65345,0,1,P969,Wonka Bar - Milk Chocolate,-1.2117739486446029,-1.484418969273508,-1.1212463650495246,-1.1904056559760654,4,32.076176,-81.088371,-0.16246856080344566,0.8060410358993592,-1.1176813398186642,0.6888306249227919,1.4283196074855953,0,0,Wicked Choccy's_East,0.45,-0.6798733096253574,-0.7457777029411083,-1.1452922183800631,1
39,ORD00039,2025-10-02,2025-10-04,1,CUST2465,USA,Los Angeles,CA,46577,1,3,P158,Kazookles,1.6158435580602741,1.4062310497466937,1.7646404333389198,1.4234309894811794,3,35.1175,-89.971107,-0.8531609850487183,-1.4741316257678525,0.7265147801330389,0.5281737735263132,0.26631472011473967,1,1,The Other Factory_West,1.1,-0.2837729739828512,0.6730798581728553,-1.1181196012124277,1
40,ORD00040,2025-05-18,2025-05-19,1,CUST2372,USA,Houston,TX,89715,1,2,P976,Lickable Wallpaper,-1.346047803769211,-1.6271671183609253,-1.1028278104261402,-1.4090795216049976,1,41.446333,-90.565487,-1.3102368540345606,-2.0441747911846555,1.0066617384090806,0.9086768426232377,0.49031566225851875,2,0,Secret Factory_South,1.1,-0.8373070183471519,1.0375355645540028,-0.3869291756106013,2
41,ORD00041,2025-08-21,2025-08-24,0,CUST5388,USA,New York,NY,91487,0,1,P232,Wonka Bar - Milk Chocolate,-1.4432822961027885,-1.6628541556327796,-1.2224857673331613,-1.4865431858014815,4,32.076176,-81.088371,-1.0171278840817346,-0.9040884603510496,0.27928465840088174,-0.435767334852562,-0.5456886951564611,1,0,Wicked Choccy's_East,0.8,-0.7689339819870018,-0.7322793434455103,-1.1452922183800631,1
42,ORD00042,2025-05-15,2025-05-20,3,CUST5997,USA,Houston,TX,79610,0,2,P877,Wonka Bar - Nutty Crunch Surprise,-1.2797863072182796,-1.4249405738204175,-1.0146818704428004,-1.3603075146342654,0,32.881893,-111.768036,-0.7806092598128703,0.23599787048255622,1.339571800934422,-0.571057314975913,-1.10569105051591,1,0,Lot's O' Nuts_South,0.45,-0.9861142224814512,-1.1563977987972014,-0.3399946550483219,0
43,ORD00043,2025-12-11,2025-12-16,1,CUST5103,USA,Los Angeles,CA,14843,0,3,P115,Wonka Bar - Milk Chocolate,-0.6644692763515726,-0.6398257538396219,-0.40035416079345526,-0.7831975009008955,4,32.076176,-81.088371,1.2319755982295522,0.23599787048255622,1.011686795956633,-0.3850335923063054,-0.7836896961842267,3,0,Wicked Choccy's_West,1.1,2.241396618879054,1.3398988172553994,-1.1452922183800631,1
44,ORD00044,2025-08-17,2025-08-20,1,CUST9110,USA,Houston,TX,81553,0,2,P954,Wonka Bar - Nutty Crunch Surprise,-0.7868816577727947,-1.079965880192492,-0.595565780543339,-0.8536120859648904,0,32.881893,-111.768036,-0.2800023556855194,-0.9040884603510496,0.5795318468671332,0.7480199912267582,0.5743160155624362,0,0,Lot's O' Nuts_South,1.1,0.4103411451406369,0.7915954545442063,-0.3399946550483219,0
45,ORD00045,2025-04-28,2025-05-01,0,CUST3289,USA,Chicago,IL,63044,1,0,P455,Kazookles,-0.0013364502439813966,0.3594112897722996,0.3474140976579605,-0.21336518508268965,3,35.1175,-89.971107,-0.4613816687751393,-0.9040884603510496,1.2152016266325025,-0.5626016912182035,-1.035690756095979,1,1,The Other Factory_Central,0.8,-0.2794597216891035,0.4166110277564922,-1.1181196012124277,1
46,ORD00046,2025-11-17,2025-11-21,3,CUST7240,USA,Houston,TX,76314,0,2,P786,Wonka Bar - Nutty Crunch Surprise,-0.47919848231095186,-0.1758942693055155,-0.812704251035347,-0.24613387726615057,0,32.881893,-111.768036,-1.3203940955675793,-0.3340452949342467,-1.7068693372691746,-0.790903532676358,-0.2236873408247781,2,0,Lot's O' Nuts_South,0.45,-1.2535358646938144,-1.65088770165261,-0.3399946550483219,0
47,ORD00047,2025-08-24,2025-08-26,0,CUST5312,USA,Houston,TX,57728,0,2,P436,Wonka Bar - Triple Dazzle Caramel,-0.8635496863462393,-0.6041387165677676,-0.7629616239232136,-0.870263153969742,4,32.076176,-81.088371,-1.471301684058143,-1.4741316257678525,-0.08000695624910945,-1.1291284829847357,-1.1896914038198274,2,0,Wicked Choccy's_South,0.8,-1.1689481947108715,-1.2436871902020687,-1.1452922183800631,1
48,ORD00048,2025-06-08,2025-06-11,2,CUST7252,USA,Los Angeles,CA,20995,2,3,P586,Fun Dip,-0.7195597799968204,-0.40191217202725965,-0.9760906131366617,-0.5181521255193214,2,48.11914,-96.18115,-1.5351472022656891,-0.9040884603510496,-1.9832475023845522,-1.0530278691653505,-0.48968845962051616,2,0,Sugar Shack_West,0.6,-1.3021797655621925,-1.8031491967629563,1.3397671334964143,0
49,ORD00049,2025-01-03,2025-01-10,2,CUST7545,USA,Houston,TX,86913,0,2,P142,Wonka Bar - Triple Dazzle Caramel,-1.202255177647707,-1.175131312917437,-1.1474332896501187,-1.159770739097574,4,32.076176,-81.088371,1.2595452538191745,1.376084201316162,-1.5385299094261717,-1.1883178492887014,-0.8116898139521992,3,0,Wicked Choccy's_South,0.6,0.5438922161618652,0.25976009041764275,-1.1452922183800631,1
50,ORD00050,2025-11-19,2025-11-23,0,CUST3543,USA,New York,NY,96185,2,1,P833,SweeTARTS,-0.6102911937604314,-0.3067467393023148,-0.268605111905777,-0.7796158066389823,2,48.11914,-96.18115,0.06824592544655086,-0.3340452949342467,1.401128755891938,-0.9092822652842902,-1.4416924637315793,0,0,Sugar Shack_East,0.8,0.18701052637547322,0.5021006378952799,1.3397671334964143,0
51,ORD00051,2025-03-18,2025-03-24,0,CUST1717,USA,Chicago,IL,77237,1,0,P742,Lickable Wallpaper,0.43041132854787134,0.002540917053756193,0.5436907358724615,0.334367315076903,1,41.446333,-90.565487,1.1971507701163453,0.8060410358993592,0.5594316166769243,0.959410585169494,0.7983169577062158,3,1,Secret Factory_Central,0.8,1.1812950551268178,0.6595814986772572,-0.3869291756106013,2
52,ORD00052,2025-12-31,2026-01-08,3,CUST6909,USA,Houston,TX,23751,2,2,P485,SweeTARTS,-0.9191580505897639,-0.33053809748355095,-1.0330377769212074,-0.7919231177730031,2,48.11914,-96.18115,1.7311314678521863,1.9461273667329648,-1.773451349774243,-1.7041108985089766,-1.4416924637315793,3,0,Sugar Shack_South,0.45,0.2582590642647889,0.27712797963531227,1.3397671334964143,0
53,ORD00053,2025-11-17,2025-11-21,3,CUST1054,USA,Chicago,IL,69893,1,0,P916,Wonka Gum,1.749106352016818,1.5132921615622565,1.4520261899012048,1.8194749273357051,1,41.446333,-90.565487,-1.6280134105675745,-0.3340452949342467,0.06948850579057193,0.5619962685571509,0.6443163099823677,2,1,Secret Factory_Central,0.45,-1.4059374457395701,-2.1278297371637414,-0.3869291756106013,2
54,ORD00054,2025-05-10,2025-05-18,3,CUST4362,USA,New York,NY,40243,0,1,P857,Wonka Bar - Fudge Mallows,-1.0025089468838273,-1.270296745642382,-0.9692619653341144,-0.959500685474004,0,32.881893,-111.768036,1.0752638717201206,1.9461273667329648,-0.8890412214050334,0.6211856348611164,1.2323187831097886,3,0,Lot's O' Nuts_East,0.45,-0.06667260853087871,-0.2313102280322145,-0.3399946550483219,0
55,ORD00055,2025-02-09,2025-02-13,1,CUST1765,USA,Chicago,IL,90868,2,0,P747,Everlasting Gobstopper,1.6824996150670355,1.1921088261155675,0.9066114397271074,2.0482842256632425,1,41.446333,-90.565487,0.5325769669559779,-0.3340452949342467,-0.6742200112471719,0.9002212188655278,1.4563197252535678,3,1,Secret Factory_Central,1.1,1.3944016684549494,1.2220131443271762,-0.3869291756106013,2
56,ORD00056,2025-06-19,2025-06-24,3,CUST3186,USA,Houston,TX,11634,2,2,P593,Everlasting Gobstopper,0.16901502656057193,-0.1758942693055155,0.34992002345706064,0.048327114819646536,1,41.446333,-90.565487,-0.864769261086454,0.23599787048255622,0.7051582855559413,0.7987537337730144,0.5463158977944637,1,1,Secret Factory_South,0.45,-1.0278089946543465,-1.2607851122298264,-0.3869291756106013,2
57,ORD00057,2025-12-21,2025-12-24,0,CUST9462,USA,Chicago,IL,47426,0,0,P575,Wonka Bar - Nutty Crunch Surprise,-0.2683059186698779,-0.40191217202725965,-0.43443475166121415,-0.1503426073251965,0,32.881893,-111.768036,-1.149172024010978,-0.9040884603510496,-0.6591448386045148,0.2237713182487734,0.6303162510983811,1,0,Lot's O' Nuts_Central,0.8,-0.8852320438332386,-1.005216172446503,-0.3399946550483219,0
58,ORD00058,2025-04-13,2025-04-21,3,CUST1286,USA,Chicago,IL,47956,2,0,P569,Nerds,1.320416416757647,0.16908042432240977,1.842136188676085,0.9198219143779214,2,48.11914,-96.18115,1.523633533677661,1.9461273667329648,1.3496219160295273,2.3968666239800975,1.694320726281334,3,1,Sugar Shack_Central,0.45,0.15545988459713284,0.1162275344477835,1.3397671334964143,0
59,ORD00059,2025-04-18,2025-04-23,0,CUST9586,USA,Chicago,IL,44315,0,0,P468,Wonka Bar - Fudge Mallows,-0.9660367647480522,-0.4494948883897321,-1.0255826476688852,-0.8688914412736902,0,32.881893,-111.768036,0.5586955880408832,0.23599787048255622,-1.5360173806523956,-1.6871996509935578,-1.4696925814995516,3,0,Lot's O' Nuts_Central,0.8,0.6189747560900677,0.5048003097943996,-0.3399946550483219,0
60,ORD00060,2025-04-29,2025-05-06,3,CUST1406,USA,Los Angeles,CA,30849,0,3,P103,Wonka Bar -Scrumdiddlyumptious,2.0598473710113425,1.2991699379311306,1.705062047465319,2.1457139302133705,0,32.881893,-111.768036,0.42955351712107376,1.376084201316162,0.05818212630857967,1.2469017929316144,1.4003194897176234,3,1,Lot's O' Nuts_West,0.45,-0.38657215365050707,-0.4755405458392352,-0.3399946550483219,0
61,ORD00061,2025-03-14,2025-03-17,1,CUST6428,USA,Chicago,IL,10228,2,0,P432,Nerds,0.22711405368152277,0.8114470952157878,-0.05516288196744143,0.3844729316132413,2,48.11914,-96.18115,0.05373558039938127,-0.9040884603510496,-0.5598999520403565,-0.7063472950992641,-0.5316886362724752,0,1,Sugar Shack_Central,1.1,0.8145088600733009,1.4814516138325708,1.3397671334964143,0
62,ORD00062,2025-04-11,2025-04-13,1,CUST7098,USA,Los Angeles,CA,18516,1,3,P502,Lickable Wallpaper,-1.3728285947086647,-1.6509584765421614,-1.1991180092565545,-1.3918950097739036,1,41.446333,-90.565487,-1.0272851256147535,-1.4741316257678525,-0.6629136317651791,0.8833099713501092,1.4143195486016094,1,0,Secret Factory_West,1.1,-0.49464308612163244,0.13314547834893303,-0.3869291756106013,2
63,ORD00063,2025-05-21,2025-05-26,0,CUST5679,USA,New York,NY,93225,2,1,P252,SweeTARTS,-1.3491056473018928,-1.4368362529110354,-1.231507100209921,-1.3355404798444404,2,48.11914,-96.18115,0.8039204193380493,0.23599787048255622,-1.7257133030724956,-1.1883178492887014,-0.7556895784162543,3,0,Sugar Shack_East,0.8,0.8349568709473649,0.808963343761876,1.3397671334964143,0
64,ORD00064,2025-06-11,2025-06-16,1,CUST8008,USA,Los Angeles,CA,13802,0,3,P931,Wonka Bar - Milk Chocolate,-0.06259196101157098,-0.5684516792959132,0.20451367896428763,-0.22110012056320436,4,32.076176,-81.088371,1.2958211164370985,0.23599787048255622,0.9626924848679976,1.3737361492972562,0.9663176643140506,3,1,Wicked Choccy's_West,1.1,2.318715659996607,1.4190891929629077,-1.1452922183800631,1
